# Each line contains 3 floating point values
# for x, y and z values in the scatter chart
 -0.85,-0.24,1.9,
 -1.95,-0.08,-1.95,
 -2.7,-0.52,-0.35,
 0.1,0.16,4.1,
 -0.6,-0.52,-1.2,
 -2.3,-0.4,-2.85,
 -0.35,-1.2,-1.85,
 1.7,-0.2,3.35,
 2.75,-2.32,3.15,
 2.85,0.44,0.9,
 -2.1,0.4,1,
 4.45,-0.4,-3.75,
 0.7,-1.44,0.85,
 -0.85,1.76,1.05,
 -0.4,-0.92,-2.4,
 -1,-0.28,-1.6,
 -0.75,0.56,-0.75,
 0.55,1.72,-0.2,
 2.75,-0.24,-0.5,
 -2.2,-1.04,-4.05,
 3.35,-0.56,-2.9,
 2.4,-0.32,-1.55,
 0.85,-0.88,-2.1,
 0.4,0.24,-0.45,
 -4.1,-0.72,0.35,
 -0.5,0.04,-0.95,
 -2.8,2.92,0.95,
 -1.65,0.96,1.25,
 1.45,0.84,0.25,
 2.2,-1.76,0,
 -0.75,1.08,-2.1,
 -3.15,-0.16,-1.1,
 2.55,-1.6,1.1,
 0.15,1.84,0.4,
 -1.5,2.04,3.2,
 -1.05,-0.84,-1.9,
 0.1,-2.96,-0.2,
 2.6,0.68,-2.6,
 -0.4,-0.36,-1.05,
 1.1,0.04,-2.4,
 -2.3,1.4,-0.1,
 0.85,-1.2,1.5,
 0.1,0.24,-2.75,
 1.15,1.32,-1.7,
 0.35,-1.6,-2.75,
 0.35,-1.36,2.55,
 -1.65,-0.28,2.75,
 -3.8,-3.28,2.55,
 -2.6,1.08,-0.45,
 1.6,-2.2,2.45,
 -0.75,1.16,-1.9,
 -2.05,3.04,1.9,
 -0.6,2.88,1,
 3.25,-2,-0.35,
 -0.7,1.36,1.85,
 0.85,1.08,0.95,
 1.15,1.32,3.4,
 3.6,0.44,-0.4,
 0.9,2.12,1.95,
 -0.6,-0.24,1.05,
 -1.6,0.64,-1.3,
 -1.3,-0.6,-1.95,
 -0.1,0.36,-1.25,
 1,-1.48,0.95,
 1.2,-1.92,-0.9,
 0.1,2.2,-0.4,
 -2.85,0.64,0.55,
 -1.6,2.56,-2.2,
 -3.2,-0.08,-0.65,
 3.15,-0.76,1.15,
 1.2,0.6,-2.6,
 2.65,-3.52,1.5,
 -1.85,-1.76,-1.7,
 -1.55,1.2,2.15,
 -0.55,2.88,-2.85,
 -3.1,-0.28,-3.35,
 2.45,0.08,-2.2,
 -2.05,0.88,-0.65,
 1.1,-0.56,-3.65,
 -0.5,-0.68,0.3,
 0.4,0.88,-1.65,
 1.65,0.16,0.75,
 -0.2,1.72,0.6,
 1.15,-0.48,0.1,
 0.05,1.04,2.15,
 0.15,-0.64,-1.3,
 1.7,-1.88,-2.85,
 3.35,1.28,-1.05,
 -3.7,-2.88,-1.05,
 -1.7,3.08,0.15,
 3,-2.52,-2.45,
 -0.15,0.16,-0.3,
 -2.15,-0.8,1.25,
 -1.95,-0.84,-3.1,
 -0.2,-0.8,-3.55,
 0.4,0.32,-1.55,
 1.9,-2.84,-0.55,
 1.05,1.32,0.6,
 2.4,1,2.35,
 -0.7,0.28,-1.3,
 0.85,0.96,-2.7,
 -0.85,-0.88,1.1,
 1.5,0.28,-3.1,
 1.9,0.28,-1.75,
 0.2,-2.04,-0.85,
 -1.5,2.04,-1.35,
 -0.7,1.24,1.95,
 1.65,-1.04,-0.95,
 -2.35,-1.76,-0.2,
 0.85,-2.92,3.4,
 -0.7,2.52,1,
 -3.4,0.6,0.9,
 8.0,-2.0,4.0,
 7.8,-2.2,5.0,
 7.6,-2.4,4.5,
 7.4,-2.6,3.8,
 7.2,-2.8,4.8,
 7.0,-2.3,4.1,
 6.9,-3.3,4.9,
 6.7,-3.5,3.5,
 6.5,-3.7,3.3,
 6.3,-3.4,3.7,
 7.9,-3.32,2.48,
 6.2,-4.04,3.4,
 8.06,-4.6,4.08,
 5.98,-2.26,2.82,
 5.46,-3.9,3.2,
 8.14,-3.34,3.42,
 6.84,-5.0,2.36,
 7.6,-3.82,2.78,
 7.1,-3.94,2.7,
 6.02,-4.36,2.56,
 8.64,-3.04,2.62,
 7.82,-3.68,2.96,
 7.1,-3.6,4.22,
 7.6,-3.88,3.9,
 7.46,-4.2,3.32,
 6.98,-3.94,3.1,
 7.36,-4.24,1.72,
 8.42,-4.52,2.62,
 6.04,-4.48,2.74,
 8.7,-3.92,3.82,
 6.76,-3.5,2.92,
 7,-4.42,2.62,
 5.32,-3.28,3.34,
 6.4,-4.6,2.4,
 5.66,-4.98,3.72
